user,revenue,units,ls_date,tsls,rating,ttp,total_sessions,completed,completed_post,predictedByModel,win_rate,tries,device,tbs,tsad
5075,NULL,NULL,5/25/2015,181439,0,3626,5,0.511111111,0.511111111,0.511111111,0.558823529,34,iphone,27393.25,206042
8017,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.2,5,ipad,NULL,189868
1652,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,0.5,NULL,NULL,iphone,NULL,206708
3359,NULL,NULL,5/27/2015,2069,1,200,3,0.444444444,0.511111111,0.511111111,0.888888889,9,iphone,142.5,2319
1866,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,249388
7268,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,0.5,4,iphone,NULL,96091
1758,NULL,NULL,5/26/2015,135185,0,1171,1,0.222222222,0.444444444,0.444444444,1,3,iphone,NULL,136357
9232,NULL,NULL,5/27/2015,8579,0,7194,29,0.666666667,0.666666667,0.620250449,0.555555556,45,iphone,7419.214286,205270
1513,NULL,NULL,5/25/2015,175576,-1,3,2,0.133333333,0.133333333,0.133333333,1,1,iphone,32,175580
2835,NULL,NULL,5/26/2015,96469,0,954,2,0.288888889,0.444444444,0.444444444,0.7,10,ipad,120205,216687
1408,NULL,NULL,NULL,NULL,1,0,1,0.155555556,0.155555556,0.155555556,1,2,iphone,NULL,16614
5693,NULL,NULL,5/27/2015,86319,-1,3213,7,0.177777778,0.177777778,0.177777778,0.097560976,41,ipad,14126.33333,171143
4916,NULL,NULL,NULL,NULL,0,0,1,0.355555556,0.355555556,0.355555556,0.9,10,iphone,NULL,98373
2896,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,0.5,NULL,NULL,iphone,NULL,24874
2155,NULL,NULL,5/27/2015,32731,-1,199,1,0.133333333,0.155555556,0.155555556,1,1,iphone,NULL,32931
5367,NULL,NULL,NULL,NULL,0,0,1,0.266666667,0.266666667,0.266666667,0.6,10,ipad,NULL,259133
6422,NULL,NULL,5/27/2015,17956,-1,273,2,0.133333333,0.133333333,0.133333333,1,1,ipad,551,18230
5522,NULL,NULL,5/27/2015,6698,0,6688,9,0.222222222,0.222222222,0.222222222,1,3,iphone,20475.75,170510
9717,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.6,5,iphone,NULL,92903
3059,NULL,NULL,5/26/2015,92677,0,2451,8,0.4,0.4,0.4,0.476190476,21,iphone,11185.85714,162273
3858,NULL,NULL,5/27/2015,2023,-1,390,2,0.155555556,0.4,0.4,1,2,ipad,578,2776
3173,NULL,NULL,5/27/2015,16031,1,7551,11,0.466666667,0.555555556,0.555555556,0.611111111,18,iphone,18380.7,200852
1481,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,ipad,NULL,191275
2334,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,0.666666667,3,iphone,NULL,172320
9620,NULL,NULL,5/25/2015,220379,0,4369,3,0.444444444,0.444444444,0.444444444,0.545454545,22,iphone,3602,225540
4773,NULL,NULL,5/27/2015,29626,0,1007,4,0.288888889,0.444444444,0.444444444,1,7,iphone,1014.333333,32671
8103,NULL,NULL,5/27/2015,78094,1,3228,4,0.444444444,0.511111111,0.511111111,0.923076923,13,iphone,994,81859
8429,NULL,NULL,5/26/2015,92290,0,97,2,0.2,0.2,0.2,0.5,6,ipad,29207,92388
6119,NULL,NULL,5/25/2015,186098,0,862,2,0.222222222,0.222222222,0.222222222,0.555555556,9,iphone,5765,186961
9149,NULL,NULL,NULL,NULL,0,0,1,0.311111111,0.311111111,0.311111111,0.8,15,iphone,NULL,186610
1978,NULL,NULL,5/25/2015,199243,0,205,2,0.222222222,0.222222222,0.222222222,0.75,4,iphone,651,199449
1791,NULL,NULL,5/27/2015,21593,0,1940,2,0.288888889,0.4,0.4,0.571428571,21,iphone,2477,24386
5022,NULL,NULL,5/25/2015,194504,-1,3,2,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,23,194508
9269,NULL,NULL,5/27/2015,3039,0,4470,5,0.377777778,0.4,0.408761259,0.5,28,ipad,23443,97844
2397,NULL,NULL,5/27/2015,49111,0,4014,6,0.444444444,0.444444444,0.444444444,0.4375,32,ipad,35290.6,223070
8061,NULL,NULL,5/27/2015,72775,-1,138,1,0.133333333,0.222222222,0.222222222,1,1,iphone,NULL,72914
1650,NULL,NULL,5/27/2015,16592,1,12621,12,0.333333333,0.333333333,0.517211895,0.28,25,iphone,2562.545455,44797
9367,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,1,2,ipad,NULL,24549
7980,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,87667
3439,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,0.5,NULL,NULL,ipod,NULL,37327
3336,NULL,NULL,5/27/2015,38210,0,3321,5,0.222222222,0.222222222,0.222222222,0.125,24,iphone,31215,163557
6885,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,ipad,NULL,100846
4859,NULL,NULL,5/25/2015,249268,-1,95,1,0.133333333,0.333333333,0.333333333,1,1,iphone,NULL,249364
2400,NULL,NULL,5/25/2015,198329,-1,244,1,0.155555556,0.155555556,0.155555556,0.5,2,iphone,NULL,198574
7204,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,193910
8424,NULL,NULL,NULL,NULL,0,0,1,0.2,0.2,0.2,0.8,5,iphone,NULL,249958
6415,NULL,NULL,5/26/2015,168920,0,4710,2,0.222222222,0.222222222,0.222222222,0.606060606,33,ipad,6086,178025
2658,NULL,NULL,5/25/2015,198999,0,306,3,0.266666667,0.266666667,0.266666667,0.625,8,ipad,8404.5,199313
2852,20,2,5/27/2015,2086,0,7008,22,0.777777778,0.888888889,0.888888889,0.419354839,62,iphone,7419.190476,158830
7332,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.5,2,iphone,NULL,170769
5775,NULL,NULL,5/26/2015,99017,0,852,1,0.266666667,0.266666667,0.266666667,0.6,10,iphone,NULL,99870
1964,NULL,NULL,5/26/2015,166387,-1,70,2,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,70070,166458
2167,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.181818182,11,iphone,NULL,116051
5923,NULL,NULL,5/26/2015,135762,0,1654,12,0.177777778,0.177777778,0.177777778,0.105263158,19,ipad,8893.636364,211999
4080,NULL,NULL,5/27/2015,43250,0,1440,2,0.222222222,0.222222222,0.222222222,0.666666667,3,ipad,63989,108176
7886,NULL,NULL,5/27/2015,69080,0,2835,5,0.288888889,0.333333333,0.333333333,0.888888889,9,ipad,36025.25,213446
8191,NULL,NULL,5/27/2015,18732,0,271,1,0.155555556,0.333333333,0.333333333,1,2,iphone,NULL,19004
6320,NULL,NULL,NULL,NULL,0,0,1,0.266666667,0.266666667,0.266666667,0.555555556,9,iphone,NULL,207483
218,NULL,NULL,5/26/2015,149405,0,1332,2,0.222222222,0.222222222,0.222222222,0.1875,16,ipad,84912,150738
5713,NULL,NULL,5/27/2015,56437,0,6990,8,0.444444444,0.688888889,0.688888889,0.578947368,19,ipad,20810.71429,202915
3804,NULL,NULL,5/27/2015,18030,0,1665,9,0.311111111,0.4,0.4,0.785714286,14,iphone,22316.375,196698
1363,NULL,NULL,5/26/2015,89772,-1,18,2,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,72,89791
4365,NULL,NULL,5/27/2015,17228,0,3339,5,0.333333333,0.333333333,0.333333333,0.307692308,26,iphone,28162.75,130274
6710,NULL,NULL,5/27/2015,28394,0,3220,3,0.444444444,0.444444444,0.386841178,0.653846154,26,iphone,26066.5,81067
5052,NULL,NULL,5/26/2015,163712,1,378,2,0.177777778,0.177777778,0.177777778,0.5,4,iphone,1155,164091
8906,NULL,NULL,5/25/2015,192693,0,1061,2,0.4,0.4,0.4,0.909090909,11,iphone,46848,193755
6086,NULL,NULL,5/25/2015,213635,-1,217,1,0.155555556,0.177777778,0.177777778,1,2,ipad,NULL,213853
628,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,0.333333333,3,ipad,NULL,208700
9648,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.75,4,ipad,NULL,73458
1485,NULL,NULL,5/27/2015,31573,1,433,4,0.288888889,0.311111111,0.311111111,0.470588235,17,ipod,68825.66667,237810
5072,NULL,NULL,5/27/2015,14951,0,2347,6,0.4,0.4,0.4,0.944444444,18,ipad,36352,196951
9878,NULL,NULL,5/26/2015,103390,-1,923,15,0.133333333,0.133333333,0.133333333,0.142857143,7,iphone,8263.142857,219036
8546,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,iphone,NULL,196849
3273,NULL,NULL,5/27/2015,33071,0,5201,12,0.555555556,0.888888889,0.460125424,0.727272727,22,iphone,18173.72727,233005
7707,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.5,2,iphone,NULL,203613
5982,NULL,NULL,5/27/2015,39361,0,1086,3,0.222222222,0.222222222,0.222222222,1,3,iphone,2409,42795
2150,NULL,NULL,5/25/2015,182546,-1,202,2,0.177777778,0.177777778,0.177777778,0.2,5,iphone,131598,182749
7045,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.5,4,iphone,NULL,252089
3949,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.666666667,3,iphone,NULL,233561
5215,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.4,5,ipad,NULL,45512
6301,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,184996
2065,NULL,NULL,5/27/2015,74183,-1,57,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,74241
7048,NULL,NULL,5/25/2015,252368,0,2568,2,0.355555556,0.355555556,0.355555556,0.6,15,iphone,172839,254937
4241,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,144468
751,NULL,NULL,5/26/2015,118499,-1,210,3,0.133333333,0.133333333,0.133333333,NULL,NULL,ipod,930.5,118930
9463,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,59054
2814,NULL,NULL,5/25/2015,196965,0,286,3,0.177777778,0.177777778,0.177777778,0.4,5,ipod,26414.5,197273
5521,NULL,NULL,5/25/2015,176189,1,11224,5,0.444444444,0.444444444,0.444444444,0.235294118,68,ipad,4998.25,202907
5939,NULL,NULL,NULL,NULL,0,0,2,0.222222222,0.222222222,0.222222222,0.272727273,11,iphone,24033,126475
4249,NULL,NULL,5/26/2015,93765,0,9690,5,0.444444444,0.444444444,0.444444444,0.714285714,21,ipad,33590.5,195789
4791,NULL,NULL,5/27/2015,67505,0,9873,18,0.444444444,0.444444444,0.473020365,0.846153846,13,iphone,6081.941176,171699
8369,NULL,NULL,5/26/2015,101075,0,7152,15,0.555555556,0.555555556,0.555555556,0.586206897,29,ipad,13313.64286,208178
6848,NULL,NULL,5/25/2015,187882,0,296,2,0.222222222,0.222222222,0.222222222,0.4,5,ipad,438,188179
9591,NULL,NULL,5/27/2015,25625,0,3344,6,0.444444444,0.444444444,0.444444444,0.857142857,14,ipad,20064.4,125947
6216,NULL,NULL,5/27/2015,83087,0,476,2,0.177777778,0.222222222,0.222222222,0.75,4,iphone,615,83969
9577,NULL,NULL,NULL,NULL,0,0,1,0.333333333,0.333333333,0.333333333,0.636363636,11,ipad,NULL,177575
3962,NULL,NULL,5/27/2015,69356,0,4316,4,0.266666667,0.333333333,0.333333333,0.2,30,ipad,40763.66667,192420
903,NULL,NULL,5/27/2015,49114,0,16055,9,0.888888889,0.888888889,0.614202278,0.528301887,53,ipad,24820.375,249958
5849,NULL,NULL,5/27/2015,7972,0,1806,1,0.311111111,0.311111111,0.311111111,0.8,10,iphone,NULL,9779
358,NULL,NULL,5/27/2015,9987,0,793,3,0.266666667,0.444444444,0.444444444,0.857142857,7,iphone,2862.5,15668
4387,NULL,NULL,5/27/2015,85944,-1,406,5,0.155555556,0.155555556,0.155555556,NULL,NULL,ipad,19932.25,165727
8533,NULL,NULL,5/27/2015,9330,0,8638,7,0.577777778,0.888888889,0.52407946,0.381818182,55,ipad,34331.66667,215975
3390,NULL,NULL,5/25/2015,182782,-1,168,3,0.133333333,0.133333333,0.133333333,1,1,iphone,148,182973
7244,NULL,NULL,5/27/2015,29379,0,5914,14,0.222222222,0.222222222,0.222222222,0.75,4,ipad,15539.46154,231239
8826,NULL,NULL,5/27/2015,22221,1,8563,9,0.555555556,0.888888889,0.48301092,0.736842105,19,iphone,20246.625,184454
7450,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,33024
8087,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,196404
7499,NULL,NULL,5/27/2015,2919,0,2407,8,0.222222222,0.222222222,0.222222222,0.75,4,iphone,16190.57143,116466
2260,NULL,NULL,5/25/2015,208941,0,437,1,0.2,0.333333333,0.333333333,1,4,iphone,NULL,209379
3385,NULL,NULL,5/27/2015,71884,0,2028,3,0.4,0.4,0.4,0.590909091,22,ipad,42971.5,158415
607,NULL,NULL,5/26/2015,139665,0,1042,7,0.333333333,0.333333333,0.333333333,1,7,iphone,12617.33333,215350
2131,NULL,NULL,NULL,NULL,0,0,1,0.2,0.2,0.2,0.888888889,9,ipad,NULL,110059
3614,NULL,NULL,5/27/2015,35191,-1,2316,13,0.133333333,0.133333333,0.133333333,0.090909091,11,ipad,14317,207075
2561,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.333333333,3,ipad,NULL,145731
6205,NULL,NULL,5/25/2015,184862,0,9265,4,0.444444444,0.444444444,0.444444444,0.666666667,24,ipad,6260.333333,202578
6502,NULL,NULL,5/27/2015,13988,0,1015,5,0.4,0.444444444,0.349003719,0.818181818,11,iphone,2415.75,21600
3543,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.666666667,3,ipad,NULL,193874
7047,NULL,NULL,5/27/2015,22439,0,5310,13,0.466666667,0.577777778,0.577777778,0.631578947,19,iphone,19225.83333,253170
4846,NULL,NULL,5/27/2015,36027,0,324,1,0.155555556,0.177777778,0.177777778,0.666666667,3,iphone,NULL,36352
8825,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.5,4,iphone,NULL,41831
9973,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.571428571,7,iphone,NULL,77272
3570,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,62057
2345,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,1,5,iphone,NULL,135223
959,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.75,4,iphone,NULL,229948
8700,NULL,NULL,5/27/2015,74107,0,767,2,0.333333333,0.333333333,0.333333333,0.538461538,13,ipad,1275,74875
1012,NULL,NULL,5/25/2015,189804,0,412,2,0.333333333,0.333333333,0.333333333,0.888888889,9,iphone,25361,190217
7266,NULL,NULL,5/27/2015,52729,-1,1284,4,0.466666667,0.666666667,0.666666667,0.611111111,18,iphone,25420.66667,129496
8949,NULL,NULL,5/27/2015,72299,0,5699,9,0.4,0.444444444,0.444444444,0.34375,32,iphone,22046.375,249221
1199,NULL,NULL,5/27/2015,22135,0,1391,3,0.222222222,0.222222222,0.222222222,1,3,iphone,24754.5,72012
9359,NULL,NULL,5/26/2015,93112,-1,75,2,0.177777778,0.177777778,0.177777778,0.333333333,3,iphone,126,93188
1869,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,1,2,iphone,NULL,243074
4451,NULL,NULL,5/27/2015,17635,0,25308,28,0.822222222,0.888888889,0.888888889,0.269736842,152,iphone,8197.222222,240519
8122,NULL,NULL,5/27/2015,25996,0,28042,20,0.777777778,1,1,0.210526316,152,iphone,8775.315789,197602
3164,NULL,NULL,5/25/2015,195495,0,1866,2,0.4,0.4,0.4,0.909090909,11,ipad,9188,205101
728,NULL,NULL,5/27/2015,2807,-1,848,3,0.177777778,0.177777778,0.177777778,0.083333333,12,ipad,2097.5,7085
8545,NULL,NULL,5/25/2015,208858,0,1471,2,0.222222222,0.222222222,0.222222222,0.666666667,6,ipod,66547,210330
8270,NULL,NULL,NULL,NULL,1,0,1,0.333333333,0.4,0.4,0.583333333,12,iphone,NULL,18177
370,NULL,NULL,5/27/2015,43586,0,2513,10,0.177777778,0.177777778,0.177777778,0.076923077,39,iphone,15186.11111,178764
8335,NULL,NULL,5/25/2015,194427,0,635,3,0.177777778,0.177777778,0.177777778,0.444444444,9,iphone,1855,197717
7758,NULL,NULL,5/26/2015,146400,-1,30,3,0.133333333,0.133333333,0.133333333,1,1,iphone,27,146450
6348,NULL,NULL,5/26/2015,107914,0,5209,6,0.666666667,0.666666667,0.666666667,0.730769231,26,ipad,17034.4,184181
3779,NULL,NULL,NULL,NULL,-1,0,1,NULL,0.222222222,0.222222222,NULL,NULL,ipad,NULL,151452
6319,NULL,NULL,5/27/2015,22844,0,8010,6,0.222222222,0.444444444,0.444444444,0.666666667,3,ipod,32141.6,184610
5569,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.266666667,15,iphone,NULL,122190
8035,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.75,4,iphone,NULL,58608
8882,NULL,NULL,5/25/2015,236150,0,1128,5,0.222222222,0.222222222,0.222222222,0.75,4,iphone,417.25,237656
4787,NULL,NULL,5/27/2015,12522,0,3768,2,0.444444444,0.711111111,0.368384109,0.733333333,15,iphone,11074,26107
9405,NULL,NULL,5/27/2015,6999,0,2084,1,0.288888889,0.444444444,0.444444444,0.777777778,9,iphone,NULL,9084
6528,NULL,NULL,5/27/2015,16974,0,577,5,0.222222222,0.222222222,0.222222222,1,3,iphone,1849.5,24160
311,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.4,5,iphone,NULL,212330
3562,NULL,NULL,5/25/2015,218046,-1,67,2,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,6188,218114
4650,NULL,NULL,5/26/2015,98913,0,82,2,0.333333333,0.333333333,0.333333333,0.8,10,iphone,103,98996
50,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.5,2,ipad,NULL,90682
6602,NULL,NULL,NULL,NULL,0,0,1,0.288888889,0.288888889,0.288888889,0.7,10,iphone,NULL,142744
9505,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,48009
3514,NULL,NULL,5/27/2015,20018,0,384,1,0.155555556,0.155555556,0.155555556,0.666666667,3,ipod,NULL,20403
4100,NULL,NULL,5/27/2015,1919,0,5632,12,0.333333333,0.555555556,0.450116056,0.676470588,34,iphone,15326.45455,170675
9982,NULL,NULL,5/27/2015,4550,0,8677,5,0.622222222,0.666666667,0.496014492,0.435897436,39,iphone,23300,97882
829,NULL,NULL,5/26/2015,166093,0,129,2,0.155555556,0.155555556,0.155555556,0.5,4,iphone,155,166223
5622,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.666666667,3,ipad,NULL,124217
2332,NULL,NULL,5/25/2015,200060,-1,87,2,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,16739,200148
9966,NULL,NULL,5/27/2015,36141,0,795,2,0.288888889,0.288888889,0.288888889,0.636363636,11,iphone,870,36937
5971,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,0.5,NULL,NULL,iphone,NULL,73071
6161,NULL,NULL,5/27/2015,18338,0,3580,3,0.222222222,0.4,0.4,0.833333333,6,iphone,57752,134163
1491,NULL,NULL,5/27/2015,14378,0,20711,21,0.511111111,0.666666667,0.60965404,0.741935484,31,iphone,8928.4,194900
3004,NULL,NULL,5/27/2015,15126,0,208,2,0.444444444,0.444444444,0.444444444,1,11,iphone,9514,15335
5809,NULL,NULL,5/27/2015,27806,0,1501,1,0.222222222,0.222222222,0.222222222,1,2,iphone,NULL,29308
911,NULL,NULL,5/27/2015,47703,-1,1195,6,0.133333333,0.177777778,0.177777778,0.75,4,ipad,5723.6,118508
9977,NULL,NULL,5/25/2015,209885,1,4166,3,0.466666667,0.666666667,0.666666667,0.62962963,27,ipad,18159,249659
7892,NULL,NULL,5/27/2015,5203,0,1462,8,0.4,0.4,0.379596995,0.666666667,15,ipad,3929.857143,32288
8121,NULL,NULL,5/27/2015,37070,1,247,2,0.155555556,0.222222222,0.222222222,1,2,iphone,86681,123755
5364,NULL,NULL,5/25/2015,253381,0,592,2,0.222222222,0.222222222,0.222222222,1,3,iphone,810,254511
1830,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,0.5,2,ipad,NULL,241979
5396,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.6,5,iphone,NULL,30634
7243,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipod,NULL,10420
1974,NULL,NULL,5/27/2015,35265,-1,323,1,0.155555556,0.155555556,0.155555556,1,2,iphone,NULL,35589
6328,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,0.666666667,3,iphone,NULL,81048
8805,NULL,NULL,5/27/2015,50561,0,2333,2,0.444444444,0.666666667,0.666666667,0.631578947,19,ipad,11519,63847
6308,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,34352
7695,NULL,NULL,5/27/2015,25174,0,7214,5,0.422222222,0.511111111,0.473932751,0.583333333,60,ipod,11793.75,73107
7118,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,131168
929,NULL,NULL,5/26/2015,134108,1,1841,3,0.222222222,0.222222222,0.222222222,0.214285714,14,iphone,3514,135966
9147,NULL,NULL,5/27/2015,4866,0,10059,26,0.222222222,0.222222222,0.48887219,0.6,5,iphone,2395.92,64681
1284,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,70207
1137,NULL,NULL,5/26/2015,139497,0,1534,3,0.266666667,0.266666667,0.266666667,0.6,10,iphone,71417,193371
5413,NULL,NULL,5/26/2015,161475,0,1546,1,0.333333333,0.333333333,0.333333333,0.8,10,iphone,NULL,163022
2251,NULL,NULL,5/27/2015,15297,0,3983,9,0.444444444,0.444444444,0.442196436,0.516129032,31,iphone,12632.625,116936
5114,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.666666667,3,ipod,NULL,218996
7038,NULL,NULL,5/25/2015,205957,-1,3,2,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,5647,205961
5885,NULL,NULL,5/25/2015,214545,0,771,4,0.377777778,0.377777778,0.377777778,0.8,15,iphone,10020.66667,241594
6781,NULL,NULL,5/26/2015,138920,0,566,3,0.222222222,0.222222222,0.222222222,0.4,5,iphone,13363.5,165589
6594,NULL,NULL,5/26/2015,169845,-1,4,2,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,27,169850
9779,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.5,4,ipad,NULL,242509
3542,NULL,NULL,5/26/2015,94456,0,22881,33,1.111111111,1.111111111,1.111111111,0.443037975,79,ipod,5263.96875,248446
2755,NULL,NULL,5/27/2015,17152,0,22863,44,0.888888889,0.888888889,0.888888889,0.453333333,75,iphone,5535.860465,255968
8686,NULL,NULL,5/27/2015,3540,0,3416,4,0.311111111,0.444444444,0.364584763,0.6,15,iphone,10068.33333,35451
9245,NULL,NULL,5/26/2015,128007,0,1599,2,0.355555556,0.577777778,0.577777778,0.666666667,15,iphone,83790,212260
5446,NULL,NULL,5/27/2015,16375,0,2625,2,0.4,0.444444444,0.371443301,0.608695652,23,iphone,8097,25902
403,NULL,NULL,5/25/2015,201177,0,910,3,0.222222222,0.222222222,0.222222222,1,3,ipad,2942,207047
9428,NULL,NULL,5/26/2015,128612,0,1894,1,0.377777778,0.844444444,0.844444444,0.777777778,18,iphone,NULL,130507
9313,NULL,NULL,NULL,NULL,0,0,1,0.266666667,0.266666667,0.266666667,0.333333333,12,iphone,NULL,210670
9263,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.25,4,ipad,NULL,193991
5233,NULL,NULL,5/27/2015,2498,0,1413,1,0.177777778,0.177777778,0.177777778,0.571428571,14,iphone,NULL,3912
440,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.6,5,ipad,NULL,9971
7335,NULL,NULL,5/27/2015,66044,0,5769,4,0.444444444,0.666666667,0.434848179,0.43902439,41,iphone,3448,77455
246,NULL,NULL,5/26/2015,111636,0,2786,9,0.444444444,0.444444444,0.444444444,0.846153846,13,iphone,16542,243555
1107,NULL,NULL,5/26/2015,139164,0,635,5,0.222222222,0.222222222,0.222222222,0.8,5,iphone,40609.5,222722
3435,NULL,NULL,NULL,NULL,-1,0,1,0.177777778,0.177777778,0.177777778,0.4,10,ipad,NULL,161233
4422,NULL,NULL,5/26/2015,122851,1,0,2,0.222222222,0.222222222,0.222222222,1,3,iphone,18,122852
6863,NULL,NULL,5/25/2015,257420,0,1067,1,0.222222222,0.555555556,0.555555556,1,3,iphone,NULL,258488
8013,NULL,NULL,NULL,NULL,0,0,1,0.333333333,0.333333333,0.333333333,0.75,8,ipad,NULL,87013
8724,NULL,NULL,NULL,NULL,0,0,1,0.355555556,0.355555556,0.355555556,0.9,10,ipad,NULL,98260
4344,NULL,NULL,NULL,NULL,0,0,1,0.333333333,0.333333333,0.333333333,0.857142857,7,iphone,NULL,146360
285,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.285714286,7,iphone,NULL,57269
916,NULL,NULL,5/27/2015,2321,1,2959,13,0.222222222,0.222222222,0.222222222,0.333333333,18,iphone,8419.25,103391
6776,125,4,5/27/2015,74615,0,1335,1,0.222222222,0.266666667,0.266666667,0.375,8,iphone,NULL,75951
5707,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,iphone,NULL,24248
4824,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,0.5,NULL,NULL,ipad,NULL,215067
4533,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,0.4,5,ipod,NULL,92602
3200,NULL,NULL,5/25/2015,244275,0,850,2,0.222222222,0.222222222,0.222222222,0.75,8,iphone,158634,245126
8337,NULL,NULL,5/27/2015,5766,1,2017,2,0.4,0.422222222,0.422222222,0.681818182,22,iphone,57350,63228
6554,NULL,NULL,5/27/2015,1204,0,10526,13,0.666666667,0.666666667,0.51502719,0.863636364,22,iphone,17928.16667,217876
8444,NULL,NULL,5/27/2015,33491,0,670,2,0.222222222,0.444444444,0.444444444,0.571428571,7,iphone,99101,132733
8760,NULL,NULL,5/27/2015,46709,0,4392,3,0.444444444,0.666666667,0.666666667,0.514285714,35,ipad,58233,161682
